eNodeB Name,4G Payload (GB) [sum],DL PRB Usage(%) [mean],Average Users [sum],eNodeB Name [list],eNodeB Name [count],eNodeB Name [nunique],Cell Name [list],Cell Name [count],Cell Name [nunique]
1259_1LT001,480.7351,48.983585,1250.7523,['1259_1LT001'],48,1,['3GA1OB1' '3GA1OB2'],48,2
1259_2LT001,2038.5094,52.067825,5729.093,['1259_2LT001'],216,1,"['VPALGA1' 'VPALGB1' 'VPALGC1' 'VPALGA2' 'VPALGB2' 'VPALGC2' 'VPALGA3'
 'VPALGB3' 'VPALGC3']",216,9
1259_3LT001,896.2113,47.04073,2423.4163,['1259_3LT001'],96,1,['PLO39B1' 'PLO39D1' 'PLO39B2' 'PLO39D2'],96,4
1259_4LT001,2235.1853,49.37712,5179.0903,['1259_4LT001'],216,1,"['QLOAPA1' 'QLOAPB1' 'QLOAPD1' 'QLOAPA2' 'QLOAPB2' 'QLOAPD2' 'QLOAPA3'
 'QLOAPB3' 'QLOAPD3']",216,9
1259_5LT001,2084.0955,48.041798,5435.007,['1259_5LT001'],216,1,"['1QL9PA1' '1QL9PB1' '1QL9PC1' '1QL9PA2' '1QL9PB2' '1QL9PC2' '1QL9PA3'
 '1QL9PB3' '1QL9PC3']",216,9
1259_6LT001,425.97058,54.87349,1200.7126,['1259_6LT001'],48,1,['3QL1PB1' '3QL1PB2'],48,2
1260_0LT001,2201.7563,50.114063,5350.235,['1260_0LT001'],216,1,"['VQ3GAA1' 'VQ3GAB1' 'VQ3GAD1' 'VQ3GAA2' 'VQ3GAB2' 'VQ3GAD2' 'VQ3GAA3'
 'VQ3GAB3' 'VQ3GAD3']",216,9
1260_1LT001,2166.2407,50.75043,5094.1562,['1260_1LT001'],216,1,"['PV3QGA1' 'PV3QGB1' 'PV3QGC1' 'PV3QGA2' 'PV3QGB2' 'PV3QGC2' 'PV3QGA3'
 'PV3QGB3' 'PV3QGC3']",216,9
1260_2LT001,408.06766,51.99931,1323.6339,['1260_2LT001'],48,1,['APO3GB1' 'APO3GB2'],48,2
1260_3LT001,2075.321,49.872578,5283.0234,['1260_3LT001'],216,1,"['AG1Q3A1' 'AG1Q3B1' 'AG1Q3C1' 'AG1Q3A2' 'AG1Q3B2' 'AG1Q3C2' 'AG1Q3A3'
 'AG1Q3B3' 'AG1Q3C3']",216,9
1261_0LT001,1581.6877,52.064243,3751.8252,['1261_0LT001'],144,1,['L3PA9A1' 'L3PA9B1' 'L3PA9A2' 'L3PA9B2' 'L3PA9A3' 'L3PA9B3'],144,6
1261_1LT001,467.67355,55.316433,1405.8242,['1261_1LT001'],48,1,['AQOVGB1' 'AQOVGB2'],48,2
1261_2LT001,2313.104,49.25025,5643.3423,['1261_2LT001'],216,1,"['39PQGA1' '39PQGB1' '39PQGD1' '39PQGA2' '39PQGB2' '39PQGD2' '39PQGA3'
 '39PQGB3' '39PQGD3']",216,9
1262_0LT001,2049.1309,49.33901,5222.0815,['1262_0LT001'],216,1,"['9A31QA1' '9A31QB1' '9A31QC1' '9A31QA2' '9A31QB2' '9A31QC2' '9A31QA3'
 '9A31QB3' '9A31QC3']",216,9
1262_1LT001,987.7619,52.94485,2207.8887,['1262_1LT001'],96,1,['QO9AGB1' 'QO9AGD1' 'QO9AGB2' 'QO9AGD2'],96,4
1262_2LT001,2189.0251,48.209072,5248.058,['1262_2LT001'],216,1,"['OVLPQA1' 'OVLPQB1' 'OVLPQD1' 'OVLPQA2' 'OVLPQB2' 'OVLPQD2' 'OVLPQA3'
 'OVLPQB3' 'OVLPQD3']",216,9
1262_3LT001,2054.0676,49.329487,5774.523,['1262_3LT001'],216,1,"['L3P1OA1' 'L3P1OB1' 'L3P1OD1' 'L3P1OA2' 'L3P1OB2' 'L3P1OD2' 'L3P1OA3'
 'L3P1OB3' 'L3P1OD3']",216,9
1262_4LT001,995.1887,53.007046,2442.779,['1262_4LT001'],96,1,['39G1PB1' '39G1PD1' '39G1PB2' '39G1PD2'],96,4
1262_5LT001,402.31857,51.27742,1177.4047,['1262_5LT001'],48,1,['P9AV1B1' 'P9AV1B2'],48,2
1263_0LT001,2246.5715,49.155422,5417.22,['1263_0LT001'],216,1,"['QL3AOA1' 'QL3AOB1' 'QL3AOC1' 'QL3AOA2' 'QL3AOB2' 'QL3AOC2' 'QL3AOA3'
 'QL3AOB3' 'QL3AOC3']",216,9
1263_1LT001,1379.3281,52.05227,3474.1328,['1263_1LT001'],144,1,['9Q1G3A1' '9Q1G3B1' '9Q1G3A2' '9Q1G3B2' '9Q1G3A3' '9Q1G3B3'],144,6
1263_2LT001,2091.4824,49.12133,5498.644,['1263_2LT001'],216,1,"['GPAO1A1' 'GPAO1B1' 'GPAO1D1' 'GPAO1A2' 'GPAO1B2' 'GPAO1D2' 'GPAO1A3'
 'GPAO1B3' 'GPAO1D3']",216,9
1263_3LT001,2231.468,54.65006,5398.7905,['1263_3LT001'],216,1,"['9O1V3A1' '9O1V3B1' '9O1V3C1' '9O1V3A2' '9O1V3B2' '9O1V3C2' '9O1V3A3'
 '9O1V3B3' '9O1V3C3']",216,9
1264_0LT001,456.72205,43.80904,1226.9061,['1264_0LT001'],48,1,['9GALVB1' '9GALVB2'],48,2
1264_1LT001,1885.4933,52.39655,5233.529,['1264_1LT001'],216,1,"['9LAQ3A1' '9LAQ3B1' '9LAQ3D1' '9LAQ3A2' '9LAQ3B2' '9LAQ3D2' '9LAQ3A3'
 '9LAQ3B3' '9LAQ3D3']",216,9
1264_2LT001,1422.0111,46.327595,3830.4358,['1264_2LT001'],144,1,['VGP3AA1' 'VGP3AB1' 'VGP3AA2' 'VGP3AB2' 'VGP3AA3' 'VGP3AB3'],144,6
1265_0LT001,768.365,48.67323,1976.9504,['1265_0LT001'],96,1,['9VLPOB1' '9VLPOD1' '9VLPOB2' '9VLPOD2'],96,4
1265_1LT001,2157.128,50.22603,5604.3823,['1265_1LT001'],216,1,"['GQO3LA1' 'GQO3LB1' 'GQO3LD1' 'GQO3LA2' 'GQO3LB2' 'GQO3LD2' 'GQO3LA3'
 'GQO3LB3' 'GQO3LD3']",216,9
1265_2LT001,2186.4817,48.776447,4973.4346,['1265_2LT001'],216,1,"['39PGOA1' '39PGOB1' '39PGOD1' '39PGOA2' '39PGOB2' '39PGOD2' '39PGOA3'
 '39PGOB3' '39PGOD3']",216,9
1266_0LT001,2252.2288,45.81456,5482.599,['1266_0LT001'],216,1,"['9GQO3A1' '9GQO3B1' '9GQO3C1' '9GQO3A2' '9GQO3B2' '9GQO3C2' '9GQO3A3'
 '9GQO3B3' '9GQO3C3']",216,9
1266_1LT001,2397.251,49.799732,6159.5137,['1266_1LT001'],240,1,"['93OGVB1' '93OGVC1' '93OGVB2' '93OGVC2' '93OGVB3' '93OGVC3' '93OGVB4'
 '93OGVC4' '93OGVB5' '93OGVC5']",240,10
1266_2LT001,1384.018,47.59783,3436.2166,['1266_2LT001'],144,1,['QGL31A1' 'QGL31B1' 'QGL31A2' 'QGL31B2' 'QGL31A3' 'QGL31B3'],144,6
1267_0LT001,2172.856,51.33904,5436.6265,['1267_0LT001'],216,1,"['GLO31A1' 'GLO31B1' 'GLO31D1' 'GLO31A2' 'GLO31B2' 'GLO31D2' 'GLO31A3'
 'GLO31B3' 'GLO31D3']",216,9
1267_1LT001,2233.398,52.284943,5234.6167,['1267_1LT001'],216,1,"['LP39VA1' 'LP39VB1' 'LP39VC1' 'LP39VA2' 'LP39VB2' 'LP39VC2' 'LP39VA3'
 'LP39VB3' 'LP39VC3']",216,9
1268_0LT001,821.8491,49.13388,2357.1816,['1268_0LT001'],96,1,['9O3A1B1' '9O3A1D1' '9O3A1B2' '9O3A1D2'],96,4
1268_1LT001,2182.672,48.869873,5235.1836,['1268_1LT001'],216,1,"['OV39GA1' 'OV39GB1' 'OV39GC1' 'OV39GA2' 'OV39GB2' 'OV39GC2' 'OV39GA3'
 'OV39GB3' 'OV39GC3']",216,9
1268_2LT001,2148.589,51.04837,5118.604,['1268_2LT001'],216,1,"['13O9LA1' '13O9LB1' '13O9LD1' '13O9LA2' '13O9LB2' '13O9LD2' '13O9LA3'
 '13O9LB3' '13O9LD3']",216,9
1268_3LT001,1281.13,44.383774,3629.0942,['1268_3LT001'],144,1,['QOLVGA1' 'QOLVGB1' 'QOLVGA2' 'QOLVGB2' 'QOLVGA3' 'QOLVGB3'],144,6
1268_4LT001,1555.4701,48.195045,3761.822,['1268_4LT001'],144,1,['PAQ9OA1' 'PAQ9OB1' 'PAQ9OA2' 'PAQ9OB2' 'PAQ9OA3' 'PAQ9OB3'],144,6
1268_5LT001,2247.0876,47.14453,5504.1094,['1268_5LT001'],216,1,"['QV3G9A1' 'QV3G9B1' 'QV3G9C1' 'QV3G9A2' 'QV3G9B2' 'QV3G9C2' 'QV3G9A3'
 'QV3G9B3' 'QV3G9C3']",216,9
1269_0LT001,2228.1536,47.6364,6191.899,['1269_0LT001'],216,1,"['3VPOAA1' '3VPOAB1' '3VPOAD1' '3VPOAA2' '3VPOAB2' '3VPOAD2' '3VPOAA3'
 '3VPOAB3' '3VPOAD3']",216,9
1269_1LT001,1438.828,53.62788,3680.9487,['1269_1LT001'],144,1,['93OVQA1' '93OVQB1' '93OVQA2' '93OVQB2' '93OVQA3' '93OVQB3'],144,6
1269_2LT001,2143.324,47.254925,5395.832,['1269_2LT001'],216,1,"['3LPOVA1' '3LPOVB1' '3LPOVC1' '3LPOVA2' '3LPOVB2' '3LPOVC2' '3LPOVA3'
 '3LPOVB3' '3LPOVC3']",216,9
1269_3LT001,540.15765,48.279907,1062.9899,['1269_3LT001'],48,1,['P39A1B1' 'P39A1B2'],48,2
1270_0LT001,1010.78235,53.24141,2272.8198,['1270_0LT001'],96,1,['19PAGB1' '19PAGD1' '19PAGB2' '19PAGD2'],96,4
1270_1LT001,2184.4873,48.905586,5108.5957,['1270_1LT001'],216,1,"['9G1ALA1' '9G1ALB1' '9G1ALD1' '9G1ALA2' '9G1ALB2' '9G1ALD2' '9G1ALA3'
 '9G1ALB3' '9G1ALD3']",216,9
1271_0LT001,450.98022,50.610516,1258.5414,['1271_0LT001'],48,1,['3G19PB1' '3G19PB2'],48,2
1271_1LT001,2339.8845,45.076607,5706.501,['1271_1LT001'],216,1,"['LPA3GA1' 'LPA3GB1' 'LPA3GD1' 'LPA3GA2' 'LPA3GB2' 'LPA3GD2' 'LPA3GA3'
 'LPA3GB3' 'LPA3GD3']",216,9
1271_2LT001,2190.248,50.866367,5238.837,['1271_2LT001'],216,1,"['O9APLA1' 'O9APLB1' 'O9APLD1' 'O9APLA2' 'O9APLB2' 'O9APLD2' 'O9APLA3'
 'O9APLB3' 'O9APLD3']",216,9
1271_3LT001,2248.295,45.573006,5309.4443,['1271_3LT001'],216,1,"['GO1LQA1' 'GO1LQB1' 'GO1LQD1' 'GO1LQA2' 'GO1LQB2' 'GO1LQD2' 'GO1LQA3'
 'GO1LQB3' 'GO1LQD3']",216,9
1272_0LT001,472.94858,47.43881,1054.1914,['1272_0LT001'],48,1,['POVL9B1' 'POVL9B2'],48,2
1272_1LT001,2179.9001,51.342648,5208.204,['1272_1LT001'],216,1,"['POVL3A1' 'POVL3B1' 'POVL3D1' 'POVL3A2' 'POVL3B2' 'POVL3D2' 'POVL3A3'
 'POVL3B3' 'POVL3D3']",216,9
1272_2LT001,2236.4578,53.798016,5254.488,['1272_2LT001'],216,1,"['AO31PA1' 'AO31PB1' 'AO31PC1' 'AO31PA2' 'AO31PB2' 'AO31PC2' 'AO31PA3'
 'AO31PB3' 'AO31PC3']",216,9
1273_0LT001,2200.976,49.218143,5402.9746,['1273_0LT001'],216,1,"['V19QOA1' 'V19QOB1' 'V19QOC1' 'V19QOA2' 'V19QOB2' 'V19QOC2' 'V19QOA3'
 'V19QOB3' 'V19QOC3']",216,9
1273_1LT001,2131.4307,50.562992,5385.106,['1273_1LT001'],216,1,"['1QAV9A1' '1QAV9B1' '1QAV9D1' '1QAV9A2' '1QAV9B2' '1QAV9D2' '1QAV9A3'
 '1QAV9B3' '1QAV9D3']",216,9
1274_0LT001,1213.1433,47.53396,2858.937,['1274_0LT001'],120,1,['3LGQ1B1' '3LGQ1B2' '3LGQ1B3' '3LGQ1B4' '3LGQ1B5'],120,5
1274_1LT001,2255.855,49.18159,5853.37,['1274_1LT001'],216,1,"['O9G13A1' 'O9G13B1' 'O9G13D1' 'O9G13A2' 'O9G13B2' 'O9G13D2' 'O9G13A3'
 'O9G13B3' 'O9G13D3']",216,9
1274_2LT001,2178.0457,51.217545,4819.3486,['1274_2LT001'],216,1,"['G1Q39A1' 'G1Q39B1' 'G1Q39C1' 'G1Q39A2' 'G1Q39B2' 'G1Q39C2' 'G1Q39A3'
 'G1Q39B3' 'G1Q39C3']",216,9
1275_0LT001,933.6392,50.978863,2195.5781,['1275_0LT001'],96,1,['G9V1AB1' 'G9V1AD1' 'G9V1AB2' 'G9V1AD2'],96,4
1275_1LT001,2145.9033,50.39947,5288.03,['1275_1LT001'],216,1,"['9VG3AA1' '9VG3AB1' '9VG3AD1' '9VG3AA2' '9VG3AB2' '9VG3AD2' '9VG3AA3'
 '9VG3AB3' '9VG3AD3']",216,9
1275_2LT001,479.09015,48.848557,1225.6016,['1275_2LT001'],48,1,['GQP1OB1' 'GQP1OB2'],48,2
1275_3LT001,2185.8323,51.286297,5510.439,['1275_3LT001'],216,1,"['GPOLVA1' 'GPOLVB1' 'GPOLVD1' 'GPOLVA2' 'GPOLVB2' 'GPOLVD2' 'GPOLVA3'
 'GPOLVB3' 'GPOLVD3']",216,9
1275_4LT001,1984.18,47.683537,5704.424,['1275_4LT001'],216,1,"['PA13VA1' 'PA13VB1' 'PA13VD1' 'PA13VA2' 'PA13VB2' 'PA13VD2' 'PA13VA3'
 'PA13VB3' 'PA13VD3']",216,9
1275_5LT001,1025.0215,51.865055,2359.5134,['1275_5LT001'],96,1,['A391OB1' 'A391OD1' 'A391OB2' 'A391OD2'],96,4
1275_6LT001,2158.1392,53.868744,5905.153,['1275_6LT001'],216,1,"['3GVLAA1' '3GVLAB1' '3GVLAD1' '3GVLAA2' '3GVLAB2' '3GVLAD2' '3GVLAA3'
 '3GVLAB3' '3GVLAD3']",216,9
1275_7LT001,1475.7969,50.745358,3383.6853,['1275_7LT001'],144,1,['A93PGA1' 'A93PGB1' 'A93PGA2' 'A93PGB2' 'A93PGA3' 'A93PGB3'],144,6
1276_0LT001,2189.8462,53.618874,5133.8794,['1276_0LT001'],216,1,"['9Q1GVA1' '9Q1GVB1' '9Q1GVD1' '9Q1GVA2' '9Q1GVB2' '9Q1GVD2' '9Q1GVA3'
 '9Q1GVB3' '9Q1GVD3']",216,9
1276_1LT001,912.1696,48.9344,2241.5054,['1276_1LT001'],96,1,['9PGVAB1' '9PGVAD1' '9PGVAB2' '9PGVAD2'],96,4
1276_2LT001,1350.1919,49.156967,3562.8206,['1276_2LT001'],144,1,['PVOQLA1' 'PVOQLB1' 'PVOQLA2' 'PVOQLB2' 'PVOQLA3' 'PVOQLB3'],144,6
1276_3LT001,489.13055,51.94878,1107.4329,['1276_3LT001'],48,1,['VQP1LB1' 'VQP1LB2'],48,2
1276_4LT001,1015.3354,53.16283,2590.86,['1276_4LT001'],96,1,['GOPLVB1' 'GOPLVD1' 'GOPLVB2' 'GOPLVD2'],96,4
1276_5LT001,454.61032,52.92595,1200.3994,['1276_5LT001'],48,1,['AVQL9B1' 'AVQL9B2'],48,2
1276_6LT001,2248.538,52.42229,5440.354,['1276_6LT001'],216,1,"['QVAL9A1' 'QVAL9B1' 'QVAL9D1' 'QVAL9A2' 'QVAL9B2' 'QVAL9D2' 'QVAL9A3'
 'QVAL9B3' 'QVAL9D3']",216,9
1276_7LT001,1980.0383,52.932114,5256.0366,['1276_7LT001'],216,1,"['1OGLQA1' '1OGLQB1' '1OGLQD1' '1OGLQA2' '1OGLQB2' '1OGLQD2' '1OGLQA3'
 '1OGLQB3' '1OGLQD3']",216,9
1276_8LT001,2202.4028,50.056576,5324.947,['1276_8LT001'],216,1,"['GP1L3A1' 'GP1L3B1' 'GP1L3D1' 'GP1L3A2' 'GP1L3B2' 'GP1L3D2' 'GP1L3A3'
 'GP1L3B3' 'GP1L3D3']",216,9
1277_0LT001,2000.5093,51.577457,5348.245,['1277_0LT001'],216,1,"['AOVQLA1' 'AOVQLB1' 'AOVQLC1' 'AOVQLA2' 'AOVQLB2' 'AOVQLC2' 'AOVQLA3'
 'AOVQLB3' 'AOVQLC3']",216,9
1277_1LT001,1445.6063,47.187805,3707.9524,['1277_1LT001'],144,1,['PAL1VA1' 'PAL1VB1' 'PAL1VA2' 'PAL1VB2' 'PAL1VA3' 'PAL1VB3'],144,6
1277_2LT001,877.7509,50.226055,2396.3389,['1277_2LT001'],96,1,['LO31AB1' 'LO31AD1' 'LO31AB2' 'LO31AD2'],96,4
1277_3LT001,1588.407,49.779522,3510.3801,['1277_3LT001'],144,1,['9LOPVA1' '9LOPVB1' '9LOPVA2' '9LOPVB2' '9LOPVA3' '9LOPVB3'],144,6
1277_4LT001,2255.317,50.843388,4920.5347,['1277_4LT001'],216,1,"['1OV3AA1' '1OV3AB1' '1OV3AD1' '1OV3AA2' '1OV3AB2' '1OV3AD2' '1OV3AA3'
 '1OV3AB3' '1OV3AD3']",216,9
1277_5LT001,2128.683,50.605373,5321.6074,['1277_5LT001'],216,1,"['1VLOGA1' '1VLOGB1' '1VLOGD1' '1VLOGA2' '1VLOGB2' '1VLOGD2' '1VLOGA3'
 '1VLOGB3' '1VLOGD3']",216,9
1277_6LT001,2214.098,53.87203,5130.495,['1277_6LT001'],216,1,"['LAGO9A1' 'LAGO9B1' 'LAGO9D1' 'LAGO9A2' 'LAGO9B2' 'LAGO9D2' 'LAGO9A3'
 'LAGO9B3' 'LAGO9D3']",216,9
1277_7LT001,2016.7573,50.54026,5296.4805,['1277_7LT001'],216,1,"['GV3P1A1' 'GV3P1B1' 'GV3P1D1' 'GV3P1A2' 'GV3P1B2' 'GV3P1D2' 'GV3P1A3'
 'GV3P1B3' 'GV3P1D3']",216,9
1277_8LT001,2257.2715,50.249508,5493.2837,['1277_8LT001'],216,1,"['V931LA1' 'V931LB1' 'V931LD1' 'V931LA2' 'V931LB2' 'V931LD2' 'V931LA3'
 'V931LB3' 'V931LD3']",216,9
1277_9LT001,1449.534,53.0941,3501.3372,['1277_9LT001'],144,1,['LAVO1A1' 'LAVO1B1' 'LAVO1A2' 'LAVO1B2' 'LAVO1A3' 'LAVO1B3'],144,6
1278_0LT001,1016.131,52.04604,2052.7988,['1278_0LT001'],96,1,['GVLOQB1' 'GVLOQD1' 'GVLOQB2' 'GVLOQD2'],96,4
1278_1LT001,2044.7733,50.26083,5449.0977,['1278_1LT001'],216,1,"['3OQG9A1' '3OQG9B1' '3OQG9C1' '3OQG9A2' '3OQG9B2' '3OQG9C2' '3OQG9A3'
 '3OQG9B3' '3OQG9C3']",216,9
1278_2LT001,906.9775,50.367752,2255.7334,['1278_2LT001'],96,1,['Q1VGLB1' 'Q1VGLD1' 'Q1VGLB2' 'Q1VGLD2'],96,4
1278_3LT001,2185.7495,52.854702,5402.4976,['1278_3LT001'],216,1,"['VPAOQA1' 'VPAOQB1' 'VPAOQC1' 'VPAOQA2' 'VPAOQB2' 'VPAOQC2' 'VPAOQA3'
 'VPAOQB3' 'VPAOQC3']",216,9
1278_4LT001,487.05743,41.890114,1346.916,['1278_4LT001'],48,1,['1AOQPB1' '1AOQPB2'],48,2
1278_5LT001,897.7231,50.45464,2298.6587,['1278_5LT001'],96,1,['1P3LOB1' '1P3LOD1' '1P3LOB2' '1P3LOD2'],96,4
1278_6LT001,2038.8588,50.289413,5246.4385,['1278_6LT001'],216,1,"['LQ9VAA1' 'LQ9VAB1' 'LQ9VAD1' 'LQ9VAA2' 'LQ9VAB2' 'LQ9VAD2' 'LQ9VAA3'
 'LQ9VAB3' 'LQ9VAD3']",216,9
1278_7LT001,475.68082,48.36249,1229.4459,['1278_7LT001'],48,1,['AV9O3B1' 'AV9O3B2'],48,2
1279_0LT001,2132.3992,50.888157,5607.7427,['1279_0LT001'],216,1,"['GPQ31A1' 'GPQ31B1' 'GPQ31D1' 'GPQ31A2' 'GPQ31B2' 'GPQ31D2' 'GPQ31A3'
 'GPQ31B3' 'GPQ31D3']",216,9
1279_1LT001,2269.233,52.565014,5332.3687,['1279_1LT001'],216,1,"['OLV9AA1' 'OLV9AB1' 'OLV9AC1' 'OLV9AA2' 'OLV9AB2' 'OLV9AC2' 'OLV9AA3'
 'OLV9AB3' 'OLV9AC3']",216,9
1279_2LT001,2085.3582,47.88623,5709.016,['1279_2LT001'],216,1,"['1PLGQA1' '1PLGQB1' '1PLGQD1' '1PLGQA2' '1PLGQB2' '1PLGQD2' '1PLGQA3'
 '1PLGQB3' '1PLGQD3']",216,9
1279_3LT001,532.3091,41.575222,1228.8008,['1279_3LT001'],48,1,['39VOQB1' '39VOQB2'],48,2
1279_4LT001,2098.6064,50.454273,5370.564,['1279_4LT001'],216,1,"['39OQLA1' '39OQLB1' '39OQLC1' '39OQLA2' '39OQLB2' '39OQLC2' '39OQLA3'
 '39OQLB3' '39OQLC3']",216,9
1279_5LT001,988.5729,43.728745,2475.799,['1279_5LT001'],96,1,['Q19GPB1' 'Q19GPD1' 'Q19GPB2' 'Q19GPD2'],96,4
1279_6LT001,2125.5127,49.3274,5251.3574,['1279_6LT001'],216,1,"['PQALGA1' 'PQALGB1' 'PQALGC1' 'PQALGA2' 'PQALGB2' 'PQALGC2' 'PQALGA3'
 'PQALGB3' 'PQALGC3']",216,9
1279_7LT001,2110.418,49.21914,5520.5,['1279_7LT001'],216,1,"['PQAVGA1' 'PQAVGB1' 'PQAVGD1' 'PQAVGA2' 'PQAVGB2' 'PQAVGD2' 'PQAVGA3'
 'PQAVGB3' 'PQAVGD3']",216,9
1279_8LT001,1527.07,55.012173,3820.5688,['1279_8LT001'],144,1,['O91LQA1' 'O91LQB1' 'O91LQA2' 'O91LQB2' 'O91LQA3' 'O91LQB3'],144,6
1280_0LT001,1001.1632,50.435013,2170.1826,['1280_0LT001'],96,1,['OAQP1B1' 'OAQP1D1' 'OAQP1B2' 'OAQP1D2'],96,4
1280_1LT001,991.81226,52.94371,2402.725,['1280_1LT001'],96,1,['O9Q1PB1' 'O9Q1PD1' 'O9Q1PB2' 'O9Q1PD2'],96,4
1280_2LT001,2293.1643,50.215366,5486.8574,['1280_2LT001'],216,1,"['V9LP1A1' 'V9LP1B1' 'V9LP1D1' 'V9LP1A2' 'V9LP1B2' 'V9LP1D2' 'V9LP1A3'
 'V9LP1B3' 'V9LP1D3']",216,9
1280_3LT001,2175.013,50.31346,5581.2856,['1280_3LT001'],216,1,"['APO19A1' 'APO19B1' 'APO19D1' 'APO19A2' 'APO19B2' 'APO19D2' 'APO19A3'
 'APO19B3' 'APO19D3']",216,9
1280_4LT001,491.18488,43.636288,1213.1647,['1280_4LT001'],48,1,['AOG9PB1' 'AOG9PB2'],48,2
1280_5LT001,1002.383,51.153385,2424.365,['1280_5LT001'],96,1,['VGA93B1' 'VGA93D1' 'VGA93B2' 'VGA93D2'],96,4
1280_6LT001,2226.5862,49.634663,5121.5044,['1280_6LT001'],216,1,"['AOLP1A1' 'AOLP1B1' 'AOLP1C1' 'AOLP1A2' 'AOLP1B2' 'AOLP1C2' 'AOLP1A3'
 'AOLP1B3' 'AOLP1C3']",216,9
1280_7LT001,2120.456,51.39601,5921.195,['1280_7LT001'],216,1,"['GL1AQA1' 'GL1AQB1' 'GL1AQD1' 'GL1AQA2' 'GL1AQB2' 'GL1AQD2' 'GL1AQA3'
 'GL1AQB3' 'GL1AQD3']",216,9
1280_8LT001,1446.6852,50.936558,3720.5437,['1280_8LT001'],144,1,['1AOGQA1' '1AOGQB1' '1AOGQA2' '1AOGQB2' '1AOGQA3' '1AOGQB3'],144,6
1281_0LT001,2301.0767,50.209164,5309.69,['1281_0LT001'],216,1,"['3VLOGA1' '3VLOGB1' '3VLOGD1' '3VLOGA2' '3VLOGB2' '3VLOGD2' '3VLOGA3'
 '3VLOGB3' '3VLOGD3']",216,9
1281_1LT001,1403.1095,47.674747,3828.2288,['1281_1LT001'],144,1,['QOG3PA1' 'QOG3PB1' 'QOG3PA2' 'QOG3PB2' 'QOG3PA3' 'QOG3PB3'],144,6
1281_2LT001,2480.5796,48.560143,6024.3213,['1281_2LT001'],240,1,"['O3G9QB1' 'O3G9QC1' 'O3G9QB2' 'O3G9QC2' 'O3G9QB3' 'O3G9QC3' 'O3G9QB4'
 'O3G9QC4' 'O3G9QB5' 'O3G9QC5']",240,10
1281_3LT001,2132.1663,49.258476,5361.728,['1281_3LT001'],216,1,"['1G9Q3A1' '1G9Q3B1' '1G9Q3D1' '1G9Q3A2' '1G9Q3B2' '1G9Q3D2' '1G9Q3A3'
 '1G9Q3B3' '1G9Q3D3']",216,9
1281_4LT001,441.0596,53.291683,1037.2633,['1281_4LT001'],48,1,['A9PLGB1' 'A9PLGB2'],48,2
1281_5LT001,2198.2073,50.73497,5511.347,['1281_5LT001'],216,1,"['A1PQLA1' 'A1PQLB1' 'A1PQLD1' 'A1PQLA2' 'A1PQLB2' 'A1PQLD2' 'A1PQLA3'
 'A1PQLB3' 'A1PQLD3']",216,9
1281_6LT001,2233.3064,50.137882,5587.148,['1281_6LT001'],216,1,"['OLQP9A1' 'OLQP9B1' 'OLQP9C1' 'OLQP9A2' 'OLQP9B2' 'OLQP9C2' 'OLQP9A3'
 'OLQP9B3' 'OLQP9C3']",216,9
1281_7LT001,461.2857,53.19168,1136.6367,['1281_7LT001'],48,1,['G31APB1' 'G31APB2'],48,2
1281_8LT001,2064.7256,49.37989,5686.051,['1281_8LT001'],216,1,"['QAGLVA1' 'QAGLVB1' 'QAGLVC1' 'QAGLVA2' 'QAGLVB2' 'QAGLVC2' 'QAGLVA3'
 'QAGLVB3' 'QAGLVC3']",216,9
1281_9LT001,2208.7544,48.93297,5525.1274,['1281_9LT001'],216,1,"['9QAVLA1' '9QAVLB1' '9QAVLC1' '9QAVLA2' '9QAVLB2' '9QAVLC2' '9QAVLA3'
 '9QAVLB3' '9QAVLC3']",216,9
1282_0LT001,1391.7366,50.48881,3727.738,['1282_0LT001'],144,1,['Q39VPA1' 'Q39VPB1' 'Q39VPA2' 'Q39VPB2' 'Q39VPA3' 'Q39VPB3'],144,6
1282_1LT001,969.67126,48.329544,2392.4336,['1282_1LT001'],96,1,['1AVOLB1' '1AVOLD1' '1AVOLB2' '1AVOLD2'],96,4
1282_2LT001,482.3337,45.66962,1123.3992,['1282_2LT001'],48,1,['LVOP9B1' 'LVOP9B2'],48,2
1282_3LT001,913.18384,50.842304,2490.2412,['1282_3LT001'],96,1,['PLG1QB1' 'PLG1QD1' 'PLG1QB2' 'PLG1QD2'],96,4
1282_4LT001,2248.3596,49.440548,5231.568,['1282_4LT001'],216,1,"['OGPAVA1' 'OGPAVB1' 'OGPAVD1' 'OGPAVA2' 'OGPAVB2' 'OGPAVD2' 'OGPAVA3'
 'OGPAVB3' 'OGPAVD3']",216,9
1282_5LT001,1022.91815,44.643444,2675.8518,['1282_5LT001'],96,1,['3G91LB1' '3G91LD1' '3G91LB2' '3G91LD2'],96,4
1282_6LT001,2141.5112,47.84748,5195.195,['1282_6LT001'],216,1,"['LP9O3A1' 'LP9O3B1' 'LP9O3C1' 'LP9O3A2' 'LP9O3B2' 'LP9O3C2' 'LP9O3A3'
 'LP9O3B3' 'LP9O3C3']",216,9
1282_7LT001,456.04694,49.442036,1192.3876,['1282_7LT001'],48,1,['G1PV3B1' 'G1PV3B2'],48,2
